location,capex_investment_musd,total_annual_cost_musd,electricity_demand_twh,heat_pump_mt,ncc_h2_mt,ncc_elec_mt,re_ppa_mt,bau_emissions_mt,actual_emissions_mt,abatement_mt,year,scenario
Yeosu,0.0,-182.05200301247245,5.274201464254571,0.0,0,0.0,1.651209466427812,18.51634051752864,16.86513105110083,1.651209466427812,2026,Shaheen (성장)
Busan/Iksan/Siheung,0.0,-0.18162225561266582,0.004409138651060567,0.0,0,0.0,0.0013803817561324305,0.0019223844518624072,0.0005420026957299766,0.0013803817561324305,2027,Shaheen (성장)
Daesan,5.907559139082105,-261.207560248588,6.443145672674155,0.0078557967275028,0,0.0,2.005737819923635,19.916688213392906,17.903094596741767,2.013593616651138,2027,Shaheen (성장)
Gimcheon,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2027,Shaheen (성장)
Gumi,0.0,-0.017819542060110608,0.00043259473557575364,0.0,0,0.0,0.0001354336817337479,0.0001886113047110286,5.317762297728072e-05,0.0001354336817337479,2027,Shaheen (성장)
Gunsan,0.0,-0.12729121132101867,0.003090175253481888,0.0,0,0.0,0.0009674500805576304,0.0013473164105181031,0.00037986632996047276,0.0009674500805576304,2027,Shaheen (성장)
Gwangyang,0.30336114497989186,-0.8242584404501723,0.025245857049235085,0.0004034057778987924,0,0.0,0.007316519631771551,0.0942458667771633,0.08652594136749295,0.0077199254096703435,2027,Shaheen (성장)
Incheon,0.7184869223207967,-2.056311498745098,0.062320491519550374,0.0009554347371287189,0,0.0,0.018119944752507413,0.2243159600744375,0.20524058058480135,0.01907537948963613,2027,Shaheen (성장)
Jeonju,0.0,-0.07127816824044242,0.0017303789423030146,0.0,0,0.0,0.0005417347269349915,0.0007544452188441143,0.00021271049190912288,0.0005417347269349915,2027,Shaheen (성장)
Jinhae,0.0,-0.04847400605514482,0.001176775461512208,0.0,0,0.0,0.0003684164882737454,0.0005130741012193226,0.00014465761294557724,0.0003684164882737454,2027,Shaheen (성장)
Naju,0.0,-0.061683030208075175,0.0014974433154545318,0.0,0,0.0,0.0004688088983091273,0.000652885285538176,0.00018407638722904864,0.0004688088983091273,2027,Shaheen (성장)
Onsan,3.8888602278004063,-378.5278437126934,9.256421071903299,0.005171356685904795,0,0.0,2.890406042413646,31.855257226117487,28.959679827017936,2.8955773990995506,2027,Shaheen (성장)
Pohang,0.0,-0.03426835011559731,0.0008319129530302953,0.0,0,0.0,0.0002604493879495151,0.00036271404752120874,0.00010226465957169366,0.0002604493879495151,2027,Shaheen (성장)
Ulsan,6.352495571814071,-125.23405716478216,3.1498747398782396,0.0084474675157102,0,0.0,0.973842641417483,6.317060941841645,5.334770832908452,0.9822901089331932,2027,Shaheen (성장)
Yeosu,5.193263390474846,-214.88675940935562,5.306314063677055,0.006905935359673997,0,0.0,1.651209466427812,18.51634051752864,16.858225115741153,1.6581154017874862,2027,Shaheen (성장)
Busan/Iksan/Siheung,0.0,-0.21392011814554995,0.004409138651060567,0.0,0,0.0,0.0013803817561324305,0.0019223844518624072,0.0005420026957299766,0.0013803817561324305,2028,Shaheen (성장)
Daesan,17.791049346752047,-299.91764905418734,6.556783556551074,0.03229405132468968,0,0.0,2.005737819923635,19.916688213392906,17.87865634214458,2.0380318712483247,2028,Shaheen (성장)
Gimcheon,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2028,Shaheen (성장)
Gumi,0.0,-0.02098838895012943,0.00043259473557575364,0.0,0,0.0,0.0001354336817337479,0.0001886113047110286,5.317762297728072e-05,0.0001354336817337479,2028,Shaheen (성장)
Gunsan,0.0,-0.14992739118246873,0.003090175253481888,0.0,0,0.0,0.0009674500805576304,0.0013473164105181031,0.00037986632996047276,0.0009674500805576304,2028,Shaheen (성장)
Gwangyang,0.9135944259142944,-0.573355274374574,0.03108131595102282,0.0016583431761327135,0,0.0,0.007316519631771551,0.0942458667771633,0.08527100396925905,0.008974862807904264,2028,Shaheen (성장)
Incheon,2.1637762719022757,-1.4805828853642002,0.0761413152343108,0.0039276548908406365,0,0.0,0.018119944752507413,0.2243159600744375,0.20226836043108945,0.02204759964334805,2028,Shaheen (성장)
Jeonju,0.0,-0.08395355580051769,0.0017303789423030146,0.0,0,0.0,0.0005417347269349915,0.0007544452188441143,0.00021271049190912288,0.0005417347269349915,2028,Shaheen (성장)
Jinhae,0.0,-0.05709413236458858,0.001176775461512208,0.0,0,0.0,0.0003684164882737454,0.0005130741012193226,0.00014465761294557724,0.0003684164882737454,2028,Shaheen (성장)
Naju,0.0,-0.07265211559660187,0.0014974433154545318,0.0,0,0.0,0.0004688088983091273,0.000652885285538176,0.00018407638722904864,0.0004688088983091273,2028,Shaheen (성장)
Onsan,11.711588929800955,-440.745997103199,9.331227237457659,0.021258704116950064,0,0.0,2.890406042413646,31.855257226117487,28.94359247958689,2.911664746530596,2028,Shaheen (성장)
Pohang,0.0,-0.04036228644255658,0.0008319129530302953,0.0,0,0.0,0.0002604493879495151,0.00036271404752120874,0.00010226465957169366,0.0002604493879495151,2028,Shaheen (성장)
Ulsan,19.131008176539094,-139.18101437990927,3.2720714267201445,0.0347263249010661,0,0.0,0.973842641417483,6.317060941841645,5.308491975523096,1.008568966318549,2028,Shaheen (성장)
Yeosu,15.639895103102534,-246.2955368259689,5.406211745310883,0.02838930775404561,0,0.0,1.651209466427812,18.51634051752864,16.83674174334678,1.6795987741818577,2028,Shaheen (성장)
Busan/Iksan/Siheung,0.0,-0.24947947562560305,0.004409138651060567,0.0,0,0.0,0.0013803817561324305,0.0019223844518624072,0.0005420026957299766,0.0013803817561324305,2029,Shaheen (성장)
Daesan,29.950324159866383,-337.57124951114037,6.754608851072919,0.07483712541540898,0,0.0,2.005737819923635,19.916688213392906,17.83611326805386,2.080574945339044,2029,Shaheen (성장)
Gimcheon,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2029,Shaheen (성장)
Gumi,0.0,-0.02447723157081388,0.00043259473557575364,0.0,0,0.0,0.0001354336817337479,0.0001886113047110286,5.317762297728072e-05,0.0001354336817337479,2029,Shaheen (성장)
Gunsan,0.0,-0.17484941228700912,0.003090175253481888,0.0,0,0.0,0.0009674500805576304,0.0013473164105181031,0.00037986632996047276,0.0009674500805576304,2029,Shaheen (성장)
Gwangyang,1.5379896190201658,-0.0421302697372342,0.04123991215619863,0.0038429875213318123,0,0.0,0.007316519631771551,0.0942458667771633,0.08308635962405994,0.011159507153103362,2029,Shaheen (성장)
Incheon,3.642606992416182,-0.24280387872229003,0.10020114835183244,0.009101812550522713,0,0.0,0.018119944752507413,0.2243159600744375,0.19709420277140738,0.027221757303030128,2029,Shaheen (성장)
Jeonju,0.0,-0.09790892628325551,0.0017303789423030146,0.0,0,0.0,0.0005417347269349915,0.0007544452188441143,0.00021271049190912288,0.0005417347269349915,2029,Shaheen (성장)
Jinhae,0.0,-0.06658473418533233,0.001176775461512208,0.0,0,0.0,0.0003684164882737454,0.0005130741012193226,0.00014465761294557724,0.0003684164882737454,2029,Shaheen (성장)
Naju,0.0,-0.08472887851435575,0.0014974433154545318,0.0,0,0.0,0.0004688088983091273,0.000652885285538176,0.00018407638722904864,0.0004688088983091273,2029,Shaheen (성장)
Onsan,19.715862624970875,-505.9783318402649,9.461452750534527,0.04926419080014732,0,0.0,2.890406042413646,31.855257226117487,28.915586992903695,2.939670233213793,2029,Shaheen (성장)
Pohang,0.0,-0.04707159917464207,0.0008319129530302953,0.0,0,0.0,0.0002604493879495151,0.00036271404752120874,0.00010226465957169366,0.0002604493879495151,2029,Shaheen (성장)
Ulsan,32.206076506499265,-149.1968747144318,3.484796221826993,0.08047359266597982,0,0.0,0.973842641417483,6.317060941841645,5.262744707758182,1.0543162340834629,2029,Shaheen (성장)
Yeosu,26.328965708239295,-276.51091611595467,5.580117555741726,0.06578840677143097,0,0.0,1.651209466427812,18.51634051752864,16.799342644329396,1.716997873199243,2029,Shaheen (성장)
Busan/Iksan/Siheung,0.0,-0.5803637899002656,0.004409138651060567,0.0,0,0.0,0.0027723414644984555,0.0019223844518624072,0.0,0.0027723414644984555,2030,Shaheen (성장)
Daesan,183.34852115156852,-366.7117263193504,7.707302147252638,0.07483712541540898,0,0.1797534521093809,2.0387279263842983,19.916688213392906,17.65178480949583,2.2933185039090884,2030,Shaheen (성장)
Gimcheon,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2030,Shaheen (성장)
Gumi,0.0,-0.056941352971346816,0.00043259473557575364,0.0,0,0.0,0.00027200331349796163,0.0001886113047110286,0.0,0.00027200331349796163,2030,Shaheen (성장)
Gunsan,0.0,-0.40675196756068777,0.003090175253481888,0.0,0,0.0,0.001943014648843979,0.0013473164105181031,0.0,0.001943014648843979,2030,Shaheen (성장)
Gwangyang,0.0,-1.8136144301376511,0.04123991215619863,0.0038429875213318123,0,0.0,0.014694406573301056,0.0942458667771633,0.07594902655403121,0.018537394094632866,2030,Shaheen (성장)
Incheon,0.0,-4.62811370734902,0.10020114835183244,0.009101812550522713,0,0.0,0.03639187054496112,0.2243159600744375,0.17882227697895367,0.04549368309548383,2030,Shaheen (성장)
Jeonju,0.0,-0.22776541188538726,0.0017303789423030146,0.0,0,0.0,0.0010880132539918465,0.0007544452188441143,0.0,0.0010880132539918465,2030,Shaheen (성장)
Jinhae,0.0,-0.15489598326434612,0.001176775461512208,0.0,0,0.0,0.000739923069910687,0.0005130741012193226,0.0,0.000739923069910687,2030,Shaheen (성장)
Naju,0.0,-0.19710468336235434,0.0014974433154545318,0.0,0,0.0,0.0009415499313390979,0.000652885285538176,0.0,0.0009415499313390979,2030,Shaheen (성장)
Onsan,317.7680650424555,-523.61947980334,11.112600539480617,0.04926419080014732,0,0.311537318669074,2.8724221642778867,31.855257226117487,29.267701293870996,3.233223673747108,2030,Shaheen (성장)
Pohang,0.0,-0.10950260186797461,0.0008319129530302953,0.0,0,0.0,0.0005230832951883877,0.00036271404752120874,0.0,0.0005230832951883877,2030,Shaheen (성장)
Ulsan,37.87820256503265,-254.54341489586199,3.6816143331943194,0.08047359266597982,0,0.03713549271081632,1.3772442820110682,6.317060941841645,4.852577694496233,1.4948533673878641,2030,Shaheen (성장)
Yeosu,175.15698730280192,-196.31713162202166,6.49024699957001,0.06578840677143097,0,0.17172253657137443,1.202994530817959,18.51634051752864,17.123402333403373,1.4405054741607644,2030,Shaheen (성장)
Busan/Iksan/Siheung,0.0,-0.6606434883468147,0.004409138651060567,0.0,0,0.0,0.0027723414644984555,0.0019223844518624072,0.0,0.0027723414644984555,2031,Shaheen (성장)
Daesan,0.0,-426.82453147764517,7.707302147252638,0.07483712541540898,0,0.1797534521093809,2.0387279263842983,19.916688213392906,17.65178480949583,2.2933185039090884,2031,Shaheen (성장)
Gimcheon,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2031,Shaheen (성장)
Gumi,0.0,-0.06481785168685729,0.00043259473557575364,0.0,0,0.0,0.00027200331349796163,0.0001886113047110286,0.0,0.00027200331349796163,2031,Shaheen (성장)
Gunsan,0.0,-0.4630165482712177,0.003090175253481888,0.0,0,0.0,0.001943014648843979,0.0013473164105181031,0.0,0.001943014648843979,2031,Shaheen (성장)
Gwangyang,0.0,-2.245428354002431,0.04123991215619863,0.0038429875213318123,0,0.0,0.014694406573301056,0.0942458667771633,0.07594902655403121,0.018537394094632866,2031,Shaheen (성장)
Incheon,0.0,-5.696853662579165,0.10020114835183244,0.009101812550522713,0,0.0,0.03639187054496112,0.2243159600744375,0.17882227697895367,0.04549368309548383,2031,Shaheen (성장)
Jeonju,0.0,-0.25927140674742916,0.0017303789423030146,0.0,0,0.0,0.0010880132539918465,0.0007544452188441143,0.0,0.0010880132539918465,2031,Shaheen (성장)
Jinhae,0.0,-0.1763222042716566,0.001176775461512208,0.0,0,0.0,0.000739923069910687,0.0005130741012193226,0.0,0.000739923069910687,2031,Shaheen (성장)
Naju,0.0,-0.22436948660835213,0.0014974433154545318,0.0,0,0.0,0.0009415499313390979,0.000652885285538176,0.0,0.0009415499313390979,2031,Shaheen (성장)
Onsan,0.0,-608.531258775424,11.112600539480617,0.04926419080014732,0,0.311537318669074,2.8724221642778867,31.855257226117487,29.267701293870996,3.233223673747108,2031,Shaheen (성장)
Pohang,0.0,-0.12464971478241785,0.0008319129530302953,0.0,0,0.0,0.0005230832951883877,0.00036271404752120874,0.0,0.0005230832951883877,2031,Shaheen (성장)
Ulsan,0.0,-294.7538218243085,3.6816143331943194,0.08047359266597982,0,0.03713549271081632,1.3772442820110682,6.317060941841645,4.852577694496233,1.4948533673878641,2031,Shaheen (성장)
Yeosu,0.0,-232.17184404792502,6.49024699957001,0.06578840677143097,0,0.17172253657137443,1.202994530817959,18.51634051752864,17.123402333403373,1.4405054741607644,2031,Shaheen (성장)
Busan/Iksan/Siheung,0.0,-0.7487267053620686,0.004409138651060567,0.0,0,0.0,0.0027723414644984555,0.0019223844518624072,0.0,0.0027723414644984555,2032,Shaheen (성장)
Daesan,0.0,-492.65672587592854,7.707302147252638,0.07483712541540898,0,0.1797534521093809,2.0387279263842983,19.916688213392906,17.65178480949583,2.2933185039090884,2032,Shaheen (성장)
Gimcheon,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2032,Shaheen (성장)
Gumi,0.0,-0.07345997863929729,0.00043259473557575364,0.0,0,0.0,0.00027200331349796163,0.0001886113047110286,0.0,0.00027200331349796163,2032,Shaheen (성장)
Gunsan,0.0,-0.5247502788269895,0.003090175253481888,0.0,0,0.0,0.001943014648843979,0.0013473164105181031,0.0,0.001943014648843979,2032,Shaheen (성장)
Gwangyang,0.0,-2.7184363072565465,0.04123991215619863,0.0038429875213318123,0,0.0,0.014694406573301056,0.0942458667771633,0.07594902655403121,0.018537394094632866,2032,Shaheen (성장)
Incheon,0.0,-6.8676320274827924,0.10020114835183244,0.009101812550522713,0,0.0,0.03639187054496112,0.2243159600744375,0.17882227697895367,0.04549368309548383,2032,Shaheen (성장)
Jeonju,0.0,-0.29383991455718916,0.0017303789423030146,0.0,0,0.0,0.0010880132539918465,0.0007544452188441143,0.0,0.0010880132539918465,2032,Shaheen (성장)
Jinhae,0.0,-0.19983114253778994,0.001176775461512208,0.0,0,0.0,0.000739923069910687,0.0005130741012193226,0.0,0.000739923069910687,2032,Shaheen (성장)
Naju,0.0,-0.25428454144372137,0.0014974433154545318,0.0,0,0.0,0.0009415499313390979,0.000652885285538176,0.0,0.0009415499313390979,2032,Shaheen (성장)
Onsan,0.0,-701.4985377583128,11.112600539480617,0.04926419080014732,0,0.311537318669074,2.8724221642778867,31.855257226117487,29.267701293870996,3.233223673747108,2032,Shaheen (성장)
Pohang,0.0,-0.1412691896909563,0.0008319129530302953,0.0,0,0.0,0.0005230832951883877,0.00036271404752120874,0.0,0.0005230832951883877,2032,Shaheen (성장)
Ulsan,0.0,-338.83406894729796,3.6816143331943194,0.08047359266597982,0,0.03713549271081632,1.3772442820110682,6.317060941841645,4.852577694496233,1.4948533673878641,2032,Shaheen (성장)
Yeosu,0.0,-271.3946490152577,6.49024699957001,0.06578840677143097,0,0.17172253657137443,1.202994530817959,18.51634051752864,17.123402333403373,1.4405054741607644,2032,Shaheen (성장)
Busan/Iksan/Siheung,0.0,-0.8456795912675424,0.004409138651060567,0.0,0,0.0,0.0027723414644984555,0.0019223844518624072,0.0,0.0027723414644984555,2033,Shaheen (성장)
Daesan,0.0,-564.9962715285988,7.707302147252638,0.07483712541540898,0,0.1797534521093809,2.0387279263842983,19.916688213392906,17.65178480949583,2.2933185039090884,2033,Shaheen (성장)
Gimcheon,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2033,Shaheen (성장)
Gumi,0.0,-0.08297233725643813,0.00043259473557575364,0.0,0,0.0,0.00027200331349796163,0.0001886113047110286,0.0,0.00027200331349796163,2033,Shaheen (성장)
Gunsan,0.0,-0.5927003780389258,0.003090175253481888,0.0,0,0.0,0.001943014648843979,0.0013473164105181031,0.0,0.001943014648843979,2033,Shaheen (성장)
Gwangyang,0.0,-3.2384664569888932,0.04123991215619863,0.0038429875213318123,0,0.0,0.014694406573301056,0.0942458667771633,0.07594902655403121,0.018537394094632866,2033,Shaheen (성장)
Incheon,0.0,-8.154863558634725,0.10020114835183244,0.009101812550522713,0,0.0,0.03639187054496112,0.2243159600744375,0.17882227697895367,0.04549368309548383,2033,Shaheen (성장)
Jeonju,0.0,-0.3318893490257525,0.0017303789423030146,0.0,0,0.0,0.0010880132539918465,0.0007544452188441143,0.0,0.0010880132539918465,2033,Shaheen (성장)
Jinhae,0.0,-0.22570734786621868,0.001176775461512208,0.0,0,0.0,0.000739923069910687,0.0005130741012193226,0.0,0.000739923069910687,2033,Shaheen (성장)
Naju,0.0,-0.28721193665690115,0.0014974433154545318,0.0,0,0.0,0.0009415499313390979,0.000652885285538176,0.0,0.0009415499313390979,2033,Shaheen (성장)
Onsan,0.0,-803.6290660218474,11.112600539480617,0.04926419080014732,0,0.311537318669074,2.8724221642778867,31.855257226117487,29.267701293870996,3.233223673747108,2033,Shaheen (성장)
Pohang,0.0,-0.15956218703161174,0.0008319129530302953,0.0,0,0.0,0.0005230832951883877,0.00036271404752120874,0.0,0.0005230832951883877,2033,Shaheen (성장)
Ulsan,0.0,-387.31760908164824,3.6816143331943194,0.08047359266597982,0,0.03713549271081632,1.3772442820110682,6.317060941841645,4.852577694496233,1.4948533673878641,2033,Shaheen (성장)
Yeosu,0.0,-314.4516744151412,6.49024699957001,0.06578840677143097,0,0.17172253657137443,1.202994530817959,18.51634051752864,17.123402333403373,1.4405054741607644,2033,Shaheen (성장)
Busan/Iksan/Siheung,0.0,-0.9532668946520806,0.004409138651060567,0.0,0,0.0,0.0027723414644984555,0.0019223844518624072,0.0,0.0027723414644984555,2034,Shaheen (성장)
Daesan,0.0,-645.138312110007,7.707302147252638,0.07483712541540898,0,0.1797534521093809,2.0387279263842983,19.916688213392906,17.65178480949583,2.2933185039090884,2034,Shaheen (성장)
Gimcheon,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2034,Shaheen (성장)
Gumi,0.0,-0.09352807268284564,0.00043259473557575364,0.0,0,0.0,0.00027200331349796163,0.0001886113047110286,0.0,0.00027200331349796163,2034,Shaheen (성장)
Gunsan,0.0,-0.6681036821350166,0.003090175253481888,0.0,0,0.0,0.001943014648843979,0.0013473164105181031,0.0,0.001943014648843979,2034,Shaheen (성장)
Gwangyang,0.0,-3.8147139725060093,0.04123991215619863,0.0038429875213318123,0,0.0,0.014694406573301056,0.0942458667771633,0.07594902655403121,0.018537394094632866,2034,Shaheen (성장)
Incheon,0.0,-9.581337984149002,0.10020114835183244,0.009101812550522713,0,0.0,0.03639187054496112,0.2243159600744375,0.17882227697895367,0.04549368309548383,2034,Shaheen (성장)
Jeonju,0.0,-0.3741122907313825,0.0017303789423030146,0.0,0,0.0,0.0010880132539918465,0.0007544452188441143,0.0,0.0010880132539918465,2034,Shaheen (성장)
Jinhae,0.0,-0.25442182219166093,0.001176775461512208,0.0,0,0.0,0.000739923069910687,0.0005130741012193226,0.0,0.000739923069910687,2034,Shaheen (성장)
Naju,0.0,-0.3237510208252349,0.0014974433154545318,0.0,0,0.0,0.0009415499313390979,0.000652885285538176,0.0,0.0009415499313390979,2034,Shaheen (성장)
Onsan,0.0,-916.7500797602615,11.112600539480617,0.04926419080014732,0,0.311537318669074,2.8724221642778867,31.855257226117487,29.267701293870996,3.233223673747108,2034,Shaheen (성장)
Pohang,0.0,-0.17986167823624155,0.0008319129530302953,0.0,0,0.0,0.0005230832951883877,0.00036271404752120874,0.0,0.0005230832951883877,2034,Shaheen (성장)
Ulsan,0.0,-441.0779095743771,3.6816143331943194,0.08047359266597982,0,0.03713549271081632,1.3772442820110682,6.317060941841645,4.852577694496233,1.4948533673878641,2034,Shaheen (성장)
Yeosu,0.0,-362.1064259460481,6.49024699957001,0.06578840677143097,0,0.17172253657137443,1.202994530817959,18.51634051752864,17.123402333403373,1.4405054741607644,2034,Shaheen (성장)
Busan/Iksan/Siheung,0.0,-1.073197144536063,0.004409138651060567,0.0,0,0.0,0.0027723414644984555,0.0019223844518624072,0.0,0.0027723414644984555,2035,Shaheen (성장)
Daesan,0.0,-734.3429522717004,7.707302147252638,0.07483712541540898,0,0.1797534521093809,2.0387279263842983,19.916688213392906,17.65178480949583,2.2933185039090884,2035,Shaheen (성장)
Gimcheon,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2035,Shaheen (성장)
Gumi,0.0,-0.10529481418089674,0.00043259473557575364,0.0,0,0.0,0.00027200331349796163,0.0001886113047110286,0.0,0.00027200331349796163,2035,Shaheen (성장)
Gunsan,0.0,-0.7521576254706922,0.003090175253481888,0.0,0,0.0,0.001943014648843979,0.0013473164105181031,0.0,0.001943014648843979,2035,Shaheen (성장)
Gwangyang,0.0,-4.456400482241503,0.04123991215619863,0.0038429875213318123,0,0.0,0.014694406573301056,0.0942458667771633,0.07594902655403121,0.018537394094632866,2035,Shaheen (성장)
Incheon,0.0,-11.169875468923903,0.10020114835183244,0.009101812550522713,0,0.0,0.03639187054496112,0.2243159600744375,0.17882227697895367,0.04549368309548383,2035,Shaheen (성장)
Jeonju,0.0,-0.4211792567235869,0.0017303789423030146,0.0,0,0.0,0.0010880132539918465,0.0007544452188441143,0.0,0.0010880132539918465,2035,Shaheen (성장)
Jinhae,0.0,-0.286430562747495,0.001176775461512208,0.0,0,0.0,0.000739923069910687,0.0005130741012193226,0.0,0.000739923069910687,2035,Shaheen (성장)
Naju,0.0,-0.3644820490877195,0.0014974433154545318,0.0,0,0.0,0.0009415499313390979,0.000652885285538176,0.0,0.0009415499313390979,2035,Shaheen (성장)
Onsan,0.0,-1042.6347004063716,11.112600539480617,0.04926419080014732,0,0.311537318669074,2.8724221642778867,31.855257226117487,29.267701293870996,3.233223673747108,2035,Shaheen (성장)
Pohang,0.0,-0.20249002727095522,0.0008319129530302953,0.0,0,0.0,0.0005230832951883877,0.00036271404752120874,0.0,0.0005230832951883877,2035,Shaheen (성장)
Ulsan,0.0,-500.9673000080734,3.6816143331943194,0.08047359266597982,0,0.03713549271081632,1.3772442820110682,6.317060941841645,4.852577694496233,1.4948533673878641,2035,Shaheen (성장)
Yeosu,0.0,-415.1035546007848,6.49024699957001,0.06578840677143097,0,0.17172253657137443,1.202994530817959,18.51634051752864,17.123402333403373,1.4405054741607644,2035,Shaheen (성장)
Busan/Iksan/Siheung,0.0,-1.2920313859044084,0.004409138651060567,0.0,0,0.0,0.0027723414644984555,0.0019223844518624072,0.0,0.0027723414644984555,2036,Shaheen (성장)
Daesan,95.40732846222774,-878.6274600211299,8.284538266944198,0.07483712541540898,0,0.2886659275228829,2.0387279263842983,19.916688213392906,17.54287233408233,2.4022309793225904,2036,Shaheen (성장)
